,bicapped-trigonal-prismatic,capped-octahedral,capped-trigonal-prismatic,cubic,dodecahedral,hexagonal-bipyramidal,pentagonal-bipyramidal,square-antiprismatic,trans-bicapped-octahedral
,3.0273145762029254,,,2.8273077069453567,2.9921384028651183,3.031474999693278,,2.9374200350588753,3.001913269637792
,2.5459207590503583,,,2.6390901892440835,2.6316363449293174,2.4233589526681047,,2.5455704926677036,2.6640679340084725
,2.1556250226901135,,,2.2552135550325048,2.1990312240412555,1.929552173591638,,2.166319459479781,2.2576119368891074
,,2.197286292051168,2.431355035616801,,,,2.161224501701425,,
,2.5360264121298366,,,2.6618303931619987,2.6445592000027727,2.8456494211231904,,2.593813358148175,2.8679055642606923
,2.772128770802804,,,2.712109873070474,2.7881119650980306,2.8008156661785764,,2.73807974331589,2.8321423085583564
,2.653902226206115,,,2.7531050699211117,2.7617425687926573,2.8702073225781475,,2.7291950540769303,2.886797750125897
,2.673205462703789,,,2.604010436563948,2.667154351456271,2.7278041502456065,,2.6313797498579947,2.7236655305447073
,2.5693462335289636,,,2.4311835296626625,2.564424518809543,2.5670010894989588,,2.5058969725413034,2.534515362948107
,1.6428866198928243,,,1.9215062994173602,1.7997680011947803,2.1567971304942355,,1.6595585309187593,2.040924167200466
,1.5472940833071538,,,1.8358114748486885,1.697467023429203,2.0620482727716745,,1.547263010004828,1.9729118965005557
,2.2341612461616096,,,2.6766272290229867,2.4278171413662526,2.84446490875551,,2.267069551437043,2.7571989810029556
,2.123940663587479,,,2.5442463777504045,2.2675877174703722,2.6603997583298478,,2.062968048444927,2.6510750029286356
,2.079102474948117,,,2.5216452591265024,2.2319064745418755,2.6417078252053146,,2.0220014806176776,2.613979564698488
,2.028304191454578,,,2.46208991132696,2.2298653368152506,2.604602334579248,,2.059463661882987,2.5319917452494765
,2.36069662984191,,,2.64465296174412,2.465556728208,2.739664668546892,,2.4402873355934487,2.6873724021080148
,2.4559164062537473,,,2.630935993989231,2.445900319117098,2.74368412818451,,2.3734640094588566,2.846150136751418
,,2.780580715065106,2.512806060816238,,,,2.74245636684025,,
,2.5947707829112407,,,2.783521402885761,2.6853284833310354,2.546248997368713,,2.5610010397257827,2.935723866380796
,2.6610683356279803,,,2.7737213103078235,2.739278954082631,2.567054725305595,,2.6195415901633563,2.935462840391473
,2.591695596654952,,,2.713148538504014,2.6804058021805712,2.4910615820120054,,2.5555672239522784,2.8723799107834065
,2.5205020568209555,,,2.613586667896136,2.512519338360885,2.3553960184654463,,2.4647101359363686,2.793778571112252
,2.2394613753682733,,,2.5572520525385802,2.246821935049888,2.4044043623612366,,2.204663080051483,2.6522619538692873
,2.191272942973928,,,2.6091859173445013,2.395797972147957,2.7601022167365845,,2.2120983326563826,2.6817051887262826
,2.295903860930671,,,2.717305561167301,2.5064675484630037,2.8767772225444856,,2.3149318221561046,2.807163446780844
,2.3517075439383217,,,2.774841691094261,2.58982925195939,2.9034099200260273,,2.378024827301772,2.8163720640093657
,2.44891361246499,,,2.7137293920067758,2.6152878635796046,2.6768442986437737,,2.4656230518629454,2.779691624266724
,2.605320050850247,,,2.6281756522241766,2.577373610201108,2.540803418376911,,2.5542192918376214,2.7096686778554218
,2.5973071951718554,,,2.627187358079234,2.5716357245467636,2.5242745381192195,,2.539030850762731,2.7035757421265076
,2.5787489210777985,,,2.63864379971489,2.547883479926256,2.532733164119012,,2.520926228654894,2.7106848408286797
,2.2874543513180416,,,2.5580432846587433,2.401046323205782,2.5740449929239477,,2.266482549683459,2.6236167924248357
,2.333248908457568,,,2.6063219038713332,2.4492025689851267,2.6158617580636636,,2.3151995608134084,2.657694166045295
,2.647216117975542,,,2.7661506419615587,2.761923243607884,2.579321627840114,,2.78681730121823,2.640376546467369
,2.408472069733667,,,2.60172213818959,2.5059917705868635,2.7248958517048028,,2.546149834875561,2.589790808444954
,2.6283494949919843,,,2.6583801487975673,2.6811667205760106,2.428266192001036,,2.6987238724112887,2.541725801052241
,2.348727644239786,,,2.695684279610189,2.543598488945605,2.559091187337987,,2.522633189560981,2.6001133409124164
,2.3821383363943265,,,2.6646261631560035,2.4833968898268117,2.7541372837071254,,2.543020895001734,2.614008211684135
,,2.8059726484785226,1.6571225926868978,,,,2.1553765592111804,,
,,2.7309129184512173,1.6927976000240375,,,,2.6947010111463356,,
,2.7897677206931664,,,2.740366096510521,2.8296748619915735,2.7660064508979008,,2.798157426519244,2.7380551812258602
,2.7943637270218455,,,2.749033450643579,2.811891364057069,2.74259959404871,,2.7653904191897776,2.7217346627647427
,2.7918595543515488,,,2.7943054180429563,2.8337570027983277,2.767497258578999,,2.783424713640975,2.785326952967016
,2.6785964806327143,,,2.37214825842782,2.580210666385538,2.407071623184845,,2.764233349189215,2.454634119424986
,2.809162727091772,,,2.7069975552379915,2.7474421895150405,2.6948669687943037,,2.7322227931677654,2.7817491860793337
,2.7956919723464946,,,2.543690933779087,2.7256297072787836,2.556682526479029,,2.842934508641699,2.6168161955885956
,2.7851486023039005,,,2.78113107336426,2.814055415246041,2.773773208095879,,2.7648790593223698,2.7544605013231065
,2.752738917344718,,,2.895155599738705,2.708740934788746,2.748615943874962,,2.6801601459723208,2.86755317434062
,2.831883197345355,,,2.7820206216781256,2.7450783713452487,2.642403783003055,,2.7186684060756963,3.038102670080306
,2.838538864692588,,,2.7853415086105353,2.9545885667479888,2.730222735716419,,2.850874902107805,3.0015788678787176
,2.553574204714729,,,2.4140341527078646,2.6159592575766433,2.2787110448564896,,2.52396493697367,2.7121398710208395
,,0.721966442719996,0.543398664448856,,,,0.2102431205118321,,
,2.933106897759807,,,2.995358318920789,3.009078042424109,2.7612466903750486,,2.862932148192939,2.946178974200898
,2.907208828292051,,,2.905157977137024,2.866387124804452,2.9868636927117866,,2.8681919452333444,2.989413947235378
,2.766492703745069,,,2.6894961927001377,2.7442563296703573,2.5451663036918006,,2.7157553242076724,2.512749137792168
,2.8068501234274263,,,2.588215822899456,2.817349608269466,2.421631823233613,,2.7717942568070058,2.430055237732337
,2.4374734978530745,,,2.6223443420722288,2.475733364994409,2.4994585503037214,,2.3529236702701137,2.519867183070981
,2.3291415287988073,,,2.4395549985016873,2.260399209167744,2.365181756973187,,2.2395128082442213,2.634752761158491
,2.210765482718401,,,2.2909079943335287,2.226404410830804,2.2112060818442987,,2.1155589395720478,2.239473984577839
,2.2190333104158326,,,2.211013100341031,2.225658253302984,2.095631601967027,,2.1342224714956757,2.1294348161738736
,2.2238704468937214,,,2.3063503278038806,2.228194653908689,2.2161889583103265,,2.1101575563083577,2.3167907965623127
,2.7495121111938827,,,2.7431122064302476,2.7139533663999207,2.540735171322354,,2.6967211697737787,2.805200322940959
,2.6721263855420774,,,2.6130689026912313,2.603109359898539,2.5341701082207204,,2.7275344699583504,2.709251545036677
,2.597041502897821,,,2.595478141495375,2.474754240174878,2.5105779275886917,,2.717844338346105,2.829442156752485
,2.330605442202644,,,2.2707232468497334,2.25863938818422,2.4025206455761623,,2.4164457897542624,2.5511667395344917
,2.365366689613249,,,2.0781808363434062,2.300892681031497,2.2019832419196645,,2.4704401018708557,2.0912842312340345
,2.382331133568147,,,2.1090403759471097,2.3275192496854697,2.2325706760484354,,2.4896136895818395,2.136575864036376
,2.5336439260450008,,,2.125951218930297,2.425065215823885,2.208934183082233,,2.5460033787814766,2.103568577687936
,2.3593897375784287,,,2.073054958331699,2.2960367479818764,2.1547588184041815,,2.45926934177004,2.091510738986483
,2.3622946625604224,,,2.0688767428209665,2.3010832138588277,2.2124962412380036,,2.478555232698138,2.14566862970938
,,2.289590264259576,2.3766628999408455,,,,2.515604169305225,,
,2.5631695585729304,,,2.6089508991235646,2.5995145014812637,2.512754030120165,,2.518967957394877,2.69089750831004
,2.5220596700055733,,,2.5975562765303493,2.5687100378370133,2.4785527034687185,,2.5235786994558196,2.6544696133681476
,2.4515392230266357,,,2.550988973406119,2.558426832629067,2.692542149464886,,2.4864574476172314,2.6422788162677286
,2.5462586395614775,,,2.707913067136039,2.5629963851249618,2.7890519299808467,,2.5320971059133703,2.696326563016133
,2.514564460641737,,,2.6971594410214674,2.5149994258936625,2.787743656652907,,2.4949212340632947,2.658615813610708
,2.415926697156068,,,2.5118015662257407,2.481503665604224,2.525790064198139,,2.412306962548807,2.4488843782526715
,2.549810004976922,,,2.673349863097428,2.5388849421942785,2.7431161825108235,,2.5191127891419676,2.6383291165130527
,2.5087610184531206,,,2.6514956621545127,2.517086505382921,2.739545662653538,,2.493524607593338,2.6436533865357412
,2.4606505908139504,,,2.5798914207025163,2.548522625876715,2.7158405310960707,,2.492147479321447,2.6550963424845286
,2.555484670343146,,,2.8595708240628612,2.559419479182007,2.8953401400340657,,2.533609265805419,2.8242666037549093
,2.4540282413093806,,,2.806874142318145,2.4409512939001488,2.8013641616700142,,2.4582076549691503,2.758225078290858
,2.4334118710741084,,,2.788237280038536,2.409423492247756,2.7823266200107897,,2.39217924198191,2.8023837318066884
,2.3256586942609787,,,2.5971279383134314,2.3243370407783295,2.7340710279982594,,2.2953080222033133,2.808016264163937
,2.7901027661456883,,,2.638821050393562,2.723158838373774,2.55731708627861,,2.735585007445997,2.5662048781764994
,2.605923181118745,,,2.658320271698565,2.5382607241198105,2.6690345170656324,,2.5043325448289444,2.7559324903299194
,2.1569896260739965,,,2.262171166087386,2.128918014605524,2.525372199481921,,2.098600819700561,2.598177047571459
,2.4317086911050376,,,2.537088157452105,2.421208922197346,2.706101429142486,,2.3824531632819803,2.8814622056689525
,,2.009221167496545,1.9822766948843256,,,,2.3268426988216127,,
,2.13121680527028,,,2.2655031473628418,2.0808954017032106,2.322863803347577,,2.117059217567269,2.6008824821577474
,2.132414363155317,,,2.2747180485270473,2.0990239804338082,2.430685541148991,,2.119017125330897,2.641759555669963
,2.210471365407142,,,2.3325584871200955,2.1749230930590806,2.5748286089930685,,2.156517121801181,2.6582051471679606
,2.5039621076030465,,,2.698978951863589,2.5139154490977704,2.734142087467797,,2.491580119303513,2.9105858913012788
,2.4467925047113748,,,2.643954937233295,2.4846527471475945,2.680863346374516,,2.425897704382489,2.8943809500743476
,2.0662305829595895,,,2.3543913152956013,2.1034474470407307,2.2836571120438744,,2.058090093535264,2.4783299611256924
,2.486632063316402,,,2.5801824275461853,2.471322203623974,2.293177913011946,,2.508135211314594,2.52307796809361
,2.4761198643702005,,,2.5638841025302654,2.475468711750619,2.275842241921339,,2.4983889213792745,2.503212681087059
,2.5794702056090375,,,2.627066072290107,2.555878869289978,2.2871856872227965,,2.618900063598507,2.5546153513472434
,2.384593247045265,,,2.46118238113916,2.3788470570509928,2.1504305548436293,,2.441690237559683,2.387044264427198
,2.41228907133426,,,2.472544686010531,2.403332414861397,2.154137786150504,,2.463914759036052,2.3956071929182317
,2.3071684618749804,,,2.5006947461854994,2.339354510905547,2.4957969449298814,,2.352489171112255,2.417889674258685
,2.146577036907863,,,2.253604304850664,2.1122872458092194,2.1822083830776853,,2.1662097031664893,2.2938896936018205
,1.956115783628507,,,1.9078334139503779,1.9234095728499074,1.6668426596764743,,2.0723119344665544,1.9072019888455214
,1.8832739124596622,,,1.8869331300773362,1.870228004640804,1.6635942705697877,,2.0341608063392793,1.8411190477390302
,2.171127541490581,,,2.1373502534619524,2.1238195464909295,1.9820884995720256,,2.2975078226994734,2.0844603533867443
,2.3435476228014847,,,2.309728598620692,2.327451099187366,2.172000770614624,,2.441836347498695,2.21997805588915
,2.1101270933528196,,,2.0579158795919477,2.1569948515530832,2.0407281040865533,,2.114470434342609,2.0242154379942803
,2.3346305870632227,,,2.2433465470747627,2.438724813536985,2.335056977000373,,2.42953317257992,2.1471419469375626
,2.5877041577942004,,,2.668980169231015,2.5349474737014948,2.5826912048178956,,2.5599113974124545,2.5973929314588915
,2.61328435939353,,,2.4483235401084964,2.650368890503968,2.396795172913997,,2.697514322278339,2.341618316725665
,2.6573537460463608,,,2.2781574436926837,2.612173789852629,2.3842957859319607,,2.7006618222344585,2.269404512430814
,2.7070912809667567,,,2.2573511171999456,2.6300506631947465,2.361756356838262,,2.7592565317766784,2.224510914082518
,2.716025485952384,,,2.2998750594318973,2.6726592669326736,2.3247448051153716,,2.7309877878753537,2.2506955911109516
,2.7335949812509064,,,2.2936967726685062,2.682559540785848,2.314870772623208,,2.764486645469337,2.21989039282655
,2.6780948546335295,,,2.290324049476248,2.62374650684638,2.362365295595437,,2.709003631968728,2.2441538637448417
,2.543204339590367,,,2.313002707691626,2.518161550638086,2.2949621686726367,,2.5332016825051964,2.2672443402925944
,2.642553181550705,,,2.460457681863171,2.62979792302251,2.417220753859455,,2.636432603867008,2.364827125929933
,2.493726334714196,,,2.3658898158576256,2.4885942031205803,2.268968162732735,,2.4480654492923923,2.331686809205593
,2.445853542750222,,,2.483178707731064,2.4739191835618186,2.308179640873577,,2.3855265480880963,2.4546232190763977
,2.396510385599294,,,2.4235385180478595,2.3585022753033447,2.174268980783097,,2.2807429135383774,2.5519223640045636
,2.6759868451057707,,,2.8435776236217367,2.69448535941813,2.5639779904375906,,2.617911289180507,2.9637287949053404
,2.6711128564717166,,,2.830462435907631,2.648453457615602,2.5863919264368187,,2.613064502963255,2.9869258594717345
,2.78699380091488,,,2.92183715280205,2.760792086600041,2.592950334921383,,2.720809007860452,3.055545954547288
,2.3023343345885063,,,2.471933052930542,2.4585783892319855,2.4657308177884363,,2.358928165395582,2.3874541132398965
,2.3130874270892035,,,2.436639274006826,2.452746295460408,2.4791886840737587,,2.40494764296685,2.3888219981988037
,2.4470082581814854,,,2.667620572169774,2.5829734595428415,2.748326384518578,,2.650240057068069,2.6962075823126344
,2.439142646099578,,,2.4743617885332454,2.506827437307082,2.693156319620859,,2.6373547783519324,2.4031927354729787
,2.368744839951929,,,2.436693517787557,2.476332176073608,2.6542935324623786,,2.55961476228011,2.365513995543297
,2.8503304053206495,,,2.8246990401674616,2.971399492789613,2.631463521901824,,2.986511288414287,2.6748303997903795
,2.9974993629474,,,2.804775996099205,3.001908712802756,2.6165005146750886,,3.002635209038582,2.7059632441071515
,2.8793962473673584,,,2.8186399541245866,2.959528450381904,2.644713130146073,,3.020918560230483,2.724391994774121
,2.877181137348384,,,2.8130627475274936,2.9347834093439853,2.642574118504571,,2.9356594136305287,2.7184582137612225
,2.7603469093338036,,,2.6542058333933825,2.7961362638822393,2.515827550177523,,2.806703976147792,2.5160542695859465
,2.501021785427961,,,2.8040578700575893,2.6669100984594056,2.7079422018520414,,2.627645367063149,2.6213834881042906
,2.6835862359911,,,2.4396637684579163,2.5877783165566104,2.177102522311892,,2.674424066800707,2.3960712178078136
,2.7025116253584764,,,2.481445111032766,2.601163526314338,2.219161344849745,,2.710809790193898,2.459231652382371
,2.6931753347416,,,2.5219141020279903,2.6232056327410405,2.3442213332928454,,2.706558596199467,2.4187525848813047
,2.744193422895701,,,2.5838786465460184,2.733104952693992,2.449653428852381,,2.7626921144975296,2.462576509701984
,,2.043614906705109,2.186515886863484,,,,1.9511693199354099,,
,3.0737782054097638,,,2.7563534991756713,2.9146675392812833,2.6029304899653316,,3.013098084001064,2.781511995083045
,2.908331933066492,,,2.648334602793785,2.85079959996059,2.3455664007807666,,2.792512101107383,2.845600821176676
,2.8156898000353863,,,2.835367834582356,2.8619512081956686,2.579125610444599,,2.713175003105349,2.9254908668019177
,2.7215965638146753,,,2.810799161998209,2.7760565218974365,2.6934388636111453,,2.624380208350125,2.8869563230334294
,2.7442330677980062,,,2.73081245180223,2.792597002709617,2.7177423814263895,,2.6355905291098463,2.707517402874553
,2.8159980752359304,,,2.7625400245572043,2.8766964470192917,2.822892911303702,,2.7110616607937277,2.715627274582757
,2.9204365538538894,,,2.746964681330603,2.8989650200447223,2.520842747003865,,2.813724327398118,2.8668810295735274
,2.488389560697099,,,2.448240941858647,2.46298784967863,2.4082626600704167,,2.4863715250799103,2.4758570676756615
,2.4257579737874737,,,2.4921920847071863,2.5019587317294474,2.520777271837331,,2.5108338504098286,2.420270109017547
,2.5207375617382333,,,2.508201049754726,2.5185051746994196,2.432415322594475,,2.5490118848201244,2.4757727598825685
,2.449002843279624,,,2.489267229769618,2.4519721406062276,2.448904505830458,,2.4820691908280055,2.466600355422962
,2.449412475710303,,,2.450181593690251,2.4267168509530554,2.3285793277359437,,2.466986021088308,2.4699971550993203
,0.3799730621917278,,,0.7633928687543045,0.3655171794894178,0.9826062356180433,,0.20939600172611228,1.0862675666257944
,0.32445902890338313,,,0.8675776943147402,0.4541546049648873,1.1187906484330334,,0.2186613514250976,1.1708249392630925
,0.3825686083104775,,,0.8465805927600716,0.4901021712944271,1.1049348788463027,,0.26449648986722457,1.131898340421042
,1.0862590299609347,,,1.2478664626418259,1.1139827804986562,1.6040790415710804,,0.8325827308169322,1.583211295492142
,0.48136916461496854,,,0.8277066677681554,0.42662282025005166,1.081962993118852,,0.17487851782414826,1.1887931250006616
,1.3584820667288298,,,1.741423362365692,1.2986417629714306,1.981402802443749,,1.1902495839161624,2.0143036239906245
,1.1134356891187724,,,1.3799081973786256,1.1199039532309063,1.6957375241465784,,0.8993068370256895,1.6554278382528615
,,2.7508922991180698,2.473080466990768,,,,2.5910708252589147,,
,2.617669346399532,,,2.728953487344929,2.6596141925080152,2.5700732923539795,,2.496874899836933,2.9027797866671277
,2.3230515427596155,,,2.3144880277156705,2.287469069260355,2.5106465105055005,,2.12646617026171,2.6596353376750237
,2.1791506799909266,,,2.278761502378698,2.2087204933228164,2.488991857894697,,2.048727154693126,2.5411183246506526
,2.139201269030331,,,2.2536427608214322,2.1513505350341795,2.4600799084661333,,2.000977709231836,2.524101324394398
,2.3587194699827596,,,2.406145205294567,2.389066854760707,2.5469944076946636,,2.256615802004929,2.6906166158915923
,2.536569601441124,,,2.632076027778596,2.528529440026084,2.6111926873035154,,2.483868877723645,2.857274797808238
,2.2079882283280488,,,2.491926062140618,2.1872326076254676,2.4848190284548792,,2.151521984690434,2.591303728407778
,,2.5336574686899236,2.4051756944138982,,,,2.749136704073592,,
,2.214524734205797,,,2.412461716201048,2.1582589534085037,2.5433303627622252,,2.150608466192144,2.6343022208761107
,,2.6946597197952955,2.593080490979691,,,,2.697916267652804,,
,2.4384888533404685,,,2.764733479327064,2.3965470304890966,2.642491169440711,,2.5237914411425324,2.7020492629960033
,,2.3413304088995623,2.3105063042593748,,,,2.202561251773107,,
,2.0905293859711542,,,2.4620669065687273,2.1747503466202383,2.487839411572256,,2.2934642784350365,2.5377666095342826
,2.5947462414226403,,,2.735360267013766,2.694106725780584,2.799902892129085,,2.7544774639655327,2.6913577179985437
,2.7141269221213165,,,2.843890223044565,2.830259649704814,2.865882502522639,,2.8907186542930408,2.7802975153343024
,2.4871521432846353,,,2.671686449979309,2.6482121192353207,2.713721183499949,,2.6651492869055837,2.730705954603134
,2.636561448718759,,,2.786227272755536,2.755574588162349,2.8605973739348363,,2.8111692841946376,2.7288757703583526
,2.648909569036372,,,2.762006429410543,2.738230146350039,2.7623739480285368,,2.8191551940732533,2.673853972090185
,2.6864346571933297,,,2.7778283306745943,2.750660631816777,2.774047470114662,,2.84120573735766,2.684470698819215
,2.6828301872809206,,,2.7785863232760692,2.729822410347688,2.7786906670030564,,2.8169296816165397,2.6782926521728485
,2.71449036417521,,,2.806085796124411,2.71807084796917,2.7880467402284923,,2.814561958661873,2.6923016066116348
,2.7228254151544133,,,2.830250675766962,2.739962126794345,2.80741174473158,,2.874460436564992,2.702139645330974
,2.3929298748807937,,,2.5275828966073175,2.3398207961862414,2.3605328925263604,,2.474602566653573,2.4783551964481925
,2.663677857739034,,,2.5950927146583944,2.52774980428046,2.479683785066805,,2.6252509026925415,2.6389892287354124
,2.782221628181957,,,2.5197779207457764,2.6055727401832263,2.5002447921577584,,2.5973781334700132,2.6371342940178
,2.6350522467748503,,,2.376758305409249,2.4915664789214023,2.3970487897912487,,2.4121419180698265,2.5941828844685726
,2.745328903335521,,,2.5755789683843004,2.5925001292781924,2.5229778133853977,,2.6472042697182445,2.6578990432463323
,2.786481809281792,,,2.486723143738719,2.640465328024994,2.481050751472249,,2.592753549250574,2.6635371558527092
,2.5526937412458404,,,2.614966088214282,2.42567249132844,2.419934499105407,,2.5350259672413094,2.7021761007614504
,2.6555020544217185,,,2.5833593044925363,2.5366687966900985,2.364308623130013,,2.668471385227859,2.9053778486588557
,2.6035492090925354,,,2.588688036627339,2.4846977070814207,2.4195966175024815,,2.591753983888261,2.867144007643437
,2.5461541880352723,,,2.6072734683643577,2.4528672213581464,2.5091322795181674,,2.557854232559462,2.9034964872451146
,2.542095036401307,,,2.522856105992627,2.4397915511398596,2.309199671587873,,2.559499741211899,2.790426366753899
,2.5901456987248004,,,2.6154331708319507,2.4581668301292083,2.394533304443178,,2.571709789370596,2.7697765844834614
,2.6758959972470087,,,2.598115531251977,2.547100475955602,2.3641277814901693,,2.6693433834878464,2.8615259060515905
,2.666914457775922,,,2.460520115291582,2.736405934382185,2.51715714400053,,2.614903570177717,2.789652007049694
,2.5468895221961856,,,2.406176547327581,2.550614728311821,2.3563849217659603,,2.5295042670441688,2.770088551023382
,2.5949539457519144,,,2.297139735666055,2.6983517571071713,2.4004781822952923,,2.515160042491031,2.6558216775984387
,2.571188931403491,,,2.314351900452447,2.71473472824803,2.414870115070424,,2.5060389175160127,2.6505948239419834
,2.510378339957087,,,2.3647671172694715,2.624155021216951,2.3946800188759556,,2.5291584952979176,2.6755515128352365
,2.7975458635687867,,,2.7616813645829876,2.890873121088731,2.7820703345663076,,2.7843474142442175,2.9646999511876215
,2.830064258943137,,,2.756009980699849,2.8081360632623062,2.765542361307201,,2.8822134225334626,2.9629941887002516
,2.6079341401558183,,,2.5288338801869554,2.4650505435720604,2.344174279288944,,2.584955852448578,2.825029393882886
,2.8100704222254764,,,2.6304978723379064,2.6961078901562425,2.4760420422531415,,2.795131714771665,2.9064228762891333
,,2.5804533648171954,2.557076868746494,,,,2.6651161622591633,,
,,0.8866736077057482,0.7257135737382763,,,,0.5050038257867717,,
,2.8490773281043453,,,2.6276461005030085,2.7207350893801974,2.496594266558337,,2.7630366432480065,2.579695122979773
,2.5487809244478177,,,2.651826403417052,2.4095673060007883,2.4731219153654544,,2.4635540235406053,2.7783429083878093
,2.2131198261021363,,,2.5273093104615247,2.0302061506861087,2.456598614690406,,2.1100750121401277,2.691853889708529
,2.249899172981861,,,2.5244905754325977,2.07552226528234,2.465851318714176,,2.1330253660691962,2.747244462404734
,2.221006539788049,,,2.525979887784886,2.047504244356907,2.4629028462992326,,2.1163213922594863,2.715087731415196
,,1.6964286113890854,1.5523741870983099,,,,1.8180248086133661,,
,,1.652618286048877,1.5718502735561943,,,,1.8935323261832495,,
,2.2256926507177153,,,2.1885512284811766,2.1860002230584317,2.285440282680599,,2.268277805027971,2.1434724665144325
,2.009118895022438,,,1.8711793341521534,1.9976479592124494,1.987167171049651,,2.058913642849739,1.8244132936842
,1.7364288968424528,,,1.5410892479785447,1.7276094225176968,1.8000625253294744,,1.7612072189043577,1.5685834095569304
,,1.7541697397316038,1.6816865758187338,,,,1.8956020621570875,,
,,1.817365713283532,1.651739571505834,,,,1.7297548281455157,,
,1.7977103351474202,,,2.010666822372771,1.843451951425341,2.093693552333458,,1.8315382863768175,1.9462196510568324
,1.9399954994014221,,,2.2333942074983533,1.9350120271461901,2.186067945095219,,1.9874037757955598,2.2721810707421173
,1.9915288565860367,,,2.266972171873472,1.9971427417439929,2.257477205432756,,2.040954472475197,2.2855461133746955
,2.0551903351857224,,,2.388007299399934,2.0278408467205167,2.3361424160570596,,2.1031016671256713,2.4159972598761077
,1.9973869831195104,,,2.2807011626346663,2.0050946684058273,2.2591828961147855,,2.042986095806303,2.293348737984821
,1.8354051977068782,,,2.059149470085596,1.8650802484702276,2.1115162206665774,,1.8623603145175884,2.030927254629159
,2.042662774598636,,,2.316468803167257,1.9861178059465152,2.258190490251106,,2.0546498270626516,2.366467333665666
,2.1356653600880566,,,2.4404656212152167,2.0503189951570695,2.403172335757076,,2.172299958108099,2.5327662338048365
,1.9547539435222072,,,2.2922732953283296,1.86153801691204,2.248118949028261,,2.0000631440816665,2.4281160042927747
,2.2452799140658026,,,2.4216161326415406,2.1998415289817967,2.4143096059729987,,2.2790087910453134,2.6114688134333006
,2.380634053896874,,,2.5209778193360197,2.329047752438178,2.5281271318376644,,2.3880925236398687,2.678255861110203
,2.095028054716956,,,2.3071511404650367,2.053290969335549,2.323799661822684,,2.130572942831258,2.529165153812968
,2.0158063724359745,,,2.3403216238792104,1.9428571789323565,2.311032843818564,,2.056486752902139,2.4680392120472545
,2.1401367776802793,,,2.43195365787574,2.0504354477831845,2.39984552272254,,2.183125829780656,2.464600721038942
,1.752450045761771,,,2.2257405169864852,1.5489873176682578,2.264964029393314,,1.7809039897644636,2.3843895299985487
,1.693703932604689,,,2.1565528876480524,1.5476699729272112,2.152255442669181,,1.7185732230705646,2.3669476941436565
,1.5220706616785509,,,1.9431667817258398,1.4722630578516434,1.8684457778277261,,1.6335094766139762,1.9753027107385872
,1.4990117326016659,,,1.790376263538846,1.3908279312181846,1.7535486594374337,,1.5662881700200562,1.8357364610803606
,1.4919408090437032,,,1.9423036989287865,1.4259308659110905,1.8611619252175495,,1.6004194413361825,1.9650955984854137
,1.51327496931702,,,1.9866763941414978,1.4544370948523362,1.8900750331168155,,1.6294762706179444,1.9934218385803733
,1.2484280108455958,,,1.5569841379142357,1.1094023622823739,1.4531919849018848,,1.3187545219145425,1.5837243495811502
,1.071061370180645,,,1.4171488776968808,0.9133075277733418,1.3464082333124736,,1.1529614603259428,1.4696817542988028
,1.691369862702069,,,2.0908845387557826,1.673125738473409,2.0412553107329185,,1.7952161971743208,2.128404102527791
,1.8650095523980998,,,2.226238754143856,1.859331983667358,2.191462376605264,,1.981027656556552,2.23348970830002
,1.9029037147738945,,,2.248787574720925,1.898582902162216,2.216770553254381,,2.008667032939788,2.264316883148386
,2.328519748786438,,,2.574479785801977,2.2725550846931304,2.414575121550315,,2.3533364120369766,2.737621626193501
,2.3062443586666332,,,2.5664843358031413,2.2575327471698676,2.4047519536972812,,2.332508825278866,2.695063582613794
,2.329362200446938,,,2.5501952196846354,2.28136652403257,2.407821407402482,,2.3461170237503692,2.7259528066131646
,2.344586899323647,,,2.6466589226545096,2.271816406956791,2.4629425045439035,,2.3846163604774637,2.7652492769170065
,2.243239367765733,,,2.4975716244042814,2.207960195984651,2.3880425913959438,,2.2578344264370505,2.662906846820984
,2.325842515824666,,,2.5967659810364405,2.2696279057106876,2.4122965975955903,,2.3560278846793765,2.725279074754703
,2.3284788825442035,,,2.6115505997412507,2.2568469092932775,2.4422463876100173,,2.359199377433184,2.742099291870062
,2.401786681186694,,,2.5618386711497996,2.3689838863196733,2.4891511428711253,,2.4519183547664816,2.484138498101548
,2.3184925623290398,,,2.4011417040078564,2.2899932603650353,2.567346707930728,,2.3319492787360425,2.4711649031213656
,0.41425702541025267,,,0.7234015116120144,0.20267226790018833,0.9810214422938932,,0.3687066899527608,1.0514354306358586
,1.1608690696019226,,,1.021348514554975,1.2161396424459168,1.316605147780066,,0.9500547162680151,1.2534812193003544
,,2.029671024404217,1.9092990162114059,,,,1.9220659577568595,,
,,2.3415590449004373,2.120120570960889,,,,2.1416896740463685,,
,,2.4477199770112748,2.305037003114115,,,,2.366179832695235,,
,1.8245455178088268,,,2.216489438557182,1.9245374775083932,2.455512448591702,,1.8249068556924535,2.1884791606459943
,2.050302076202544,,,2.3250918714811943,2.0710982118317927,2.5166686687980206,,2.0383839407886,2.3243434307770414
,1.865126486385467,,,2.2738287713889385,1.9596207451085266,2.51686117280941,,1.8801551191796286,2.2551891246928286
,1.766514426705121,,,2.176341625977064,1.8247533125946402,2.4293241491987785,,1.79050519787657,2.172389098288173
